index,label,label_name,prompt,entropy,top1_prob,margin,score_entropy,score_neg_top1_prob,score_neg_margin
0,0,known,法国的首都是哪里？,4.01400089263916,0.1093168556690216,0.009782731533050537,4.01400089263916,-0.1093168556690216,-0.009782731533050537
1,0,known,日本的首都是哪里？,3.671266555786133,0.2236212193965912,0.07810813188552856,3.671266555786133,-0.2236212193965912,-0.07810813188552856
2,0,known,意大利的首都是哪里？,3.747596502304077,0.13428764045238495,0.012968868017196655,3.747596502304077,-0.13428764045238495,-0.012968868017196655
3,0,known,德国的首都是哪里？,3.8254833221435547,0.18683934211730957,0.07439744472503662,3.8254833221435547,-0.18683934211730957,-0.07439744472503662
4,0,known,西班牙的首都是哪里？,3.879163980484009,0.1484622210264206,0.06320753693580627,3.879163980484009,-0.1484622210264206,-0.06320753693580627
5,0,known,加拿大的首都是哪里？,4.332536697387695,0.08333853632211685,0.0006485432386398315,4.332536697387695,-0.08333853632211685,-0.0006485432386398315
6,0,known,澳大利亚的首都是哪里？,3.437817096710205,0.22030103206634521,0.04738476872444153,3.437817096710205,-0.22030103206634521,-0.04738476872444153
7,0,known,巴西的首都是哪里？,3.9450902938842773,0.14157472550868988,0.00961257517337799,3.9450902938842773,-0.14157472550868988,-0.00961257517337799
8,0,known,埃及的首都是哪里？,3.9527506828308105,0.10536815226078033,0.01801488548517227,3.9527506828308105,-0.10536815226078033,-0.01801488548517227
9,0,known,印度的首都是哪里？,3.6031458377838135,0.18365196883678436,0.03375959396362305,3.6031458377838135,-0.18365196883678436,-0.03375959396362305
10,0,known,中国的首都是哪里？,4.120766639709473,0.18037521839141846,0.036567553877830505,4.120766639709473,-0.18037521839141846,-0.036567553877830505
11,0,known,英国的首都是哪里？,3.864032030105591,0.21985165774822235,0.11997953802347183,3.864032030105591,-0.21985165774822235,-0.11997953802347183
12,0,known,韩国的首都是哪里？,3.4677748680114746,0.20675891637802124,0.05430443584918976,3.4677748680114746,-0.20675891637802124,-0.05430443584918976
13,0,known,泰国的首都是哪里？,3.90767502784729,0.13813582062721252,0.0,3.90767502784729,-0.13813582062721252,-0.0
14,0,known,新加坡是城市国家吗？,4.8657636642456055,0.10672466456890106,0.035630710422992706,4.8657636642456055,-0.10672466456890106,-0.035630710422992706
15,0,known,世界上面积最大的海洋是哪一个？,3.7689616680145264,0.3018787205219269,0.21538902074098587,3.7689616680145264,-0.3018787205219269,-0.21538902074098587
16,0,known,世界上海拔最高的山峰通常认为是哪一座？,3.881629705429077,0.23382066190242767,0.05172094702720642,3.881629705429077,-0.23382066190242767,-0.05172094702720642
17,0,known,尼罗河主要位于哪个大洲？,3.718308687210083,0.3378753364086151,0.22903689742088318,3.718308687210083,-0.3378753364086151,-0.22903689742088318
18,0,known,亚马孙雨林主要位于哪个大洲？,3.340131998062134,0.29708603024482727,0.18432489037513733,3.340131998062134,-0.29708603024482727,-0.18432489037513733
19,0,known,撒哈拉沙漠主要位于哪个大洲？,2.987471103668213,0.44417041540145874,0.32082874327898026,2.987471103668213,-0.44417041540145874,-0.32082874327898026
20,0,known,水的化学式是什么？,5.028202056884766,0.09479491412639618,0.02154308557510376,5.028202056884766,-0.09479491412639618,-0.02154308557510376
21,0,known,二氧化碳的化学式是什么？,5.293313980102539,0.0575624443590641,0.016101770102977753,5.293313980102539,-0.0575624443590641,-0.016101770102977753
22,0,known,氧气的化学式通常写作什么？,4.47749662399292,0.11510331183671951,0.014315478503704071,4.47749662399292,-0.11510331183671951,-0.014315478503704071
23,0,known,氯化钠的常见名称是什么？,4.483487606048584,0.11118274182081223,0.027257606387138367,4.483487606048584,-0.11118274182081223,-0.027257606387138367
24,0,known,地球围绕哪颗恒星公转？,3.7865428924560547,0.33333349227905273,0.2553873211145401,3.7865428924560547,-0.33333349227905273,-0.2553873211145401
25,0,known,月球是地球的天然卫星吗？,4.504760265350342,0.12824372947216034,0.05851881951093674,4.504760265350342,-0.12824372947216034,-0.05851881951093674
26,0,known,植物光合作用主要吸收哪种气体？,3.789332628250122,0.24086828529834747,0.07532209157943726,3.789332628250122,-0.24086828529834747,-0.07532209157943726
27,0,known,人体红细胞主要负责运输哪种气体？,2.8625781536102295,0.28951993584632874,0.11391721665859222,2.8625781536102295,-0.28951993584632874,-0.11391721665859222
28,0,known,DNA 的全称通常是什么？,3.692835807800293,0.2104133516550064,0.01882980763912201,3.692835807800293,-0.2104133516550064,-0.01882980763912201
29,0,known,牛顿第一定律通常描述什么现象？,4.623971939086914,0.17731159925460815,0.09863005578517914,4.623971939086914,-0.17731159925460815,-0.09863005578517914
30,0,known,标准状况下水的冰点约是多少摄氏度？,4.387691497802734,0.14387571811676025,0.04185256361961365,4.387691497802734,-0.14387571811676025,-0.04185256361961365
31,0,known,标准大气压下水的沸点约是多少摄氏度？,4.1846184730529785,0.18507076799869537,0.047537848353385925,4.1846184730529785,-0.18507076799869537,-0.047537848353385925
32,0,known,声音在真空中能传播吗？,4.491057395935059,0.26861563324928284,0.23446499183773994,4.491057395935059,-0.26861563324928284,-0.23446499183773994
33,0,known,太阳系中距离太阳最近的行星是哪一颗？,4.103446006774902,0.14372532069683075,0.01286192238330841,4.103446006774902,-0.14372532069683075,-0.01286192238330841
34,0,known,太阳系中体积最大的行星是哪一颗？,4.514810562133789,0.11710051447153091,0.017718590795993805,4.514810562133789,-0.11710051447153091,-0.017718590795993805
35,0,known,地球的大气中含量最高的气体是什么？,3.993210792541504,0.1730029284954071,0.061303846538066864,3.993210792541504,-0.1730029284954071,-0.061303846538066864
36,0,known,电荷的基本单位通常用什么表示？,4.242470741271973,0.22974488139152527,0.1369195580482483,4.242470741271973,-0.22974488139152527,-0.1369195580482483
37,0,known,力的国际单位是什么？,4.755053997039795,0.10569396615028381,0.03248189389705658,4.755053997039795,-0.10569396615028381,-0.03248189389705658
38,0,known,能量的国际单位是什么？,4.829807758331299,0.0977562889456749,0.021623611450195312,4.829807758331299,-0.0977562889456749,-0.021623611450195312
39,0,known,频率的国际单位是什么？,4.103493690490723,0.1709875464439392,0.060589686036109924,4.103493690490723,-0.1709875464439392,-0.060589686036109924
40,0,known,2 加 3 等于几？,4.473515033721924,0.16616493463516235,0.06924178451299667,4.473515033721924,-0.16616493463516235,-0.06924178451299667
41,0,known,9 乘以 8 等于几？,4.627325057983398,0.11482583731412888,0.03590726852416992,4.627325057983398,-0.11482583731412888,-0.03590726852416992
42,0,known,12 的平方是多少？,4.854891300201416,0.08881182223558426,0.018004857003688812,4.854891300201416,-0.08881182223558426,-0.018004857003688812
43,0,known,圆的面积公式是什么？,4.519076347351074,0.13887648284435272,0.03404701501131058,4.519076347351074,-0.13887648284435272,-0.03404701501131058
44,0,known,三角形内角和是多少度？,4.444647789001465,0.18062223494052887,0.08087316900491714,4.444647789001465,-0.18062223494052887,-0.08087316900491714
45,0,known,直角三角形中勾股定理的基本公式是什么？,4.234332084655762,0.2442578822374344,0.1753617823123932,4.234332084655762,-0.2442578822374344,-0.1753617823123932
46,0,known,质数 2 是偶数吗？,3.9520397186279297,0.32913777232170105,0.2612163573503494,3.9520397186279297,-0.32913777232170105,-0.2612163573503494
47,0,known,0 是自然数吗？请说明常见数学约定下的情况。,4.399056434631348,0.26887133717536926,0.2256597802042961,4.399056434631348,-0.26887133717536926,-0.2256597802042961
48,0,known,十进制中的 1/2 等于多少小数？,4.278582572937012,0.21529747545719147,0.10871750116348267,4.278582572937012,-0.21529747545719147,-0.10871750116348267
49,0,known,十进制中的 1/4 等于多少小数？,4.182026386260986,0.20405550301074982,0.07434993982315063,4.182026386260986,-0.20405550301074982,-0.07434993982315063
50,0,known,《西游记》的作者通常认为是谁？,3.6451022624969482,0.2550680339336395,0.13828937709331512,3.6451022624969482,-0.2550680339336395,-0.13828937709331512
51,0,known,《红楼梦》的作者通常认为是谁？,3.893716812133789,0.2229439616203308,0.11257870495319366,3.893716812133789,-0.2229439616203308,-0.11257870495319366
52,0,known,《三国演义》的作者通常认为是谁？,3.8265936374664307,0.22067469358444214,0.11312643438577652,3.8265936374664307,-0.22067469358444214,-0.11312643438577652
53,0,known,《水浒传》的作者通常认为是谁？,3.8732614517211914,0.22168081998825073,0.10756930708885193,3.8732614517211914,-0.22168081998825073,-0.10756930708885193
54,0,known,莎士比亚是哪国语言文学中的重要作家？,3.5802037715911865,0.25873056054115295,0.11131034791469574,3.5802037715911865,-0.25873056054115295,-0.11131034791469574
55,0,known,《哈姆雷特》的作者是谁？,3.7330429553985596,0.16587331891059875,0.038693830370903015,3.7330429553985596,-0.16587331891059875,-0.038693830370903015
